prv_code;year;elected;p_code;party_name;candidate_orig;p_votes;list_pos
39;2019;0;83;PARTIDO POPULAR;María Rebeca Gómez Fernández;84583;5
39;2019;1;88;PARTIDO REGIONALISTA DE CANTABRIA;José María Ángel Mazón Ramos;68830;1
39;2019;0;88;PARTIDO REGIONALISTA DE CANTABRIA;Vanesa Montes Díaz;68830;2
39;2019;0;88;PARTIDO REGIONALISTA DE CANTABRIA;Eduardo Ortiz García;68830;3
39;2019;0;88;PARTIDO REGIONALISTA DE CANTABRIA;María Matilde Ruiz García;68830;4
39;2019;0;88;PARTIDO REGIONALISTA DE CANTABRIA;Diego García Saiz;68830;5
39;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Pedro Casares Hontañón;76028;1
39;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Jesús Calva Ruiz;76028;2
39;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Marcos Agudo Bustillo;76028;3
39;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Lourdes Pisano García;76028;4
39;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Borja Sañudo Viadero;76028;5
39;2019;0;98;POR UN MUNDO MÁS JUSTO;Josu Lasanta Izaguirre;187;1
39;2019;0;98;POR UN MUNDO MÁS JUSTO;María Jesús Elcuaz Arana;187;2
39;2019;0;98;POR UN MUNDO MÁS JUSTO;Francisco Javier Zazpe Nicuesa;187;3
39;2019;0;98;POR UN MUNDO MÁS JUSTO;Patricia Sáenz Novales;187;4
39;2019;0;98;POR UN MUNDO MÁS JUSTO;Simón Antonio Andueza Azcárate;187;5
39;2019;0;101;RECORTES CERO-GRUPO VERDE;Inmaculada Bóo González;232;1
39;2019;0;101;RECORTES CERO-GRUPO VERDE;Óscar Olombrada Urcelay;232;2
39;2019;0;101;RECORTES CERO-GRUPO VERDE;Vicenta Ansoleaga Rodríguez;232;3
39;2019;0;101;RECORTES CERO-GRUPO VERDE;Freddy Froylan López Salas;232;4
39;2019;0;101;RECORTES CERO-GRUPO VERDE;Nerea Blasco Bilbao;232;5
39;2019;1;116;VOX;Emilio Jesús del Valle Rodríguez;48827;1
39;2019;0;116;VOX;José Joaquín Bengochea Seco;48827;2
39;2019;0;116;VOX;Jaime Sánchez Bermúdez;48827;3
39;2019;0;116;VOX;Beatriz González Varela;48827;4
39;2019;0;116;VOX;Isabel Coz Gordon;48827;5
40;2019;0;14;CENTRADOS;Juan Ángel Ruiz Martínez;234;1
40;2019;0;14;CENTRADOS;Ana María Velázquez Yuste;234;2
40;2019;0;14;CENTRADOS;Borja Sanz Quiza;234;3
40;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Eduardo Calvo García;6861;1
40;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Alfonso Martín Gómez;6861;2
40;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Jesús Domínguez Vadillo;6861;3
40;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Ana Beatriz Touriñán Ramos;462;1
40;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Juan Manuel Díaz-Otero Herrero;462;2
40;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Esther Jurado Escalante;462;3
40;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Hugo Sebastián Castro;173;1
40;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;María José Centella Navajas;173;2
40;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Javier Andújar Prado;173;3
40;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Pablo Van Hoof Rodríguez;67;1
40;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Arrate Izcara Temprano;67;2
40;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Carlos Gallego de Miguel;67;3
40;2019;0;68;PARTIDO DEMÓCRATA SOCIAL JUBILADOSEUROPEOS;Lope García-Verdugo Galeote;115;1
40;2019;0;68;PARTIDO DEMÓCRATA SOCIAL JUBILADOSEUROPEOS;María Ángeles Blasco Solaesa;115;2
40;2019;0;68;PARTIDO DEMÓCRATA SOCIAL JUBILADOSEUROPEOS;Gustavo del Pozo Diezma;115;3
40;2019;0;73;PARTIDO LIBERTARIO;Daniel Martínez Martínez;38;1
40;2019;0;73;PARTIDO LIBERTARIO;Jorge Martín Espada;38;2
40;2019;0;73;PARTIDO LIBERTARIO;Concepción Molina Martínez;38;3
40;2019;0;78;UNIDAS PODEMOS;José Luis Ordónez Fernández;7901;1
40;2019;0;78;UNIDAS PODEMOS;María Soledad Alba Monfort;7901;2
40;2019;0;78;UNIDAS PODEMOS;María Dolores Soria Alameda;7901;3
40;2019;1;83;PARTIDO POPULAR;Jesús Juan Bautista Postigo Quintana;28057;1
40;2019;0;83;PARTIDO POPULAR;Beatriz Marta Escudero Berzal;28057;2
40;2019;0;83;PARTIDO POPULAR;Marta Puertas Paniagua;28057;3
40;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Luis Aceves Galindo;25233;1
40;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Lucía Otones Rubio;25233;2
40;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;David Arévalo Rodríguez;25233;3
40;2019;0;98;POR UN MUNDO MÁS JUSTO;José Manuel Eizaguirre Fernández-Palacios;133;1
40;2019;0;98;POR UN MUNDO MÁS JUSTO;Rosa María Martín Pedrosa;133;2
40;2019;0;98;POR UN MUNDO MÁS JUSTO;Miguel Ángel Lagunilla Infante;133;3
40;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Lucía Sanz Arribas;191;1
40;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Álvaro Fernández Mateo;191;2
40;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Ángel Sanz Moreno;191;3
40;2019;1;116;VOX;Rodrigo Jiménez Revuelta;14569;1
40;2019;0;116;VOX;Milagros Beatriz Trenas Fernández;14569;2
40;2019;0;116;VOX;Juan Quero Monge;14569;3
41;2019;0;9;ANDALUCÍA POR SÍ;María Ángel Maeso Rubio;5183;1
41;2019;0;9;ANDALUCÍA POR SÍ;Francisco Manuel Cornejo Gil;5183;2
41;2019;0;9;ANDALUCÍA POR SÍ;Fernando Rodríguez Martínez;5183;3
41;2019;0;9;ANDALUCÍA POR SÍ;Carmen Sánchez Quirós;5183;4
41;2019;0;9;ANDALUCÍA POR SÍ;Víctor Soriano Valenzuela;5183;5
41;2019;0;9;ANDALUCÍA POR SÍ;María Isabel Portillo Rivero;5183;6
41;2019;0;9;ANDALUCÍA POR SÍ;Manuel Francisco Castillo García;5183;7
41;2019;0;9;ANDALUCÍA POR SÍ;Ana Concepción Renedo Barrera;5183;8
41;2019;0;9;ANDALUCÍA POR SÍ;José Manuel Marín Rondán;5183;9
41;2019;0;9;ANDALUCÍA POR SÍ;José Manuel Romero Cortés;5183;10
41;2019;0;9;ANDALUCÍA POR SÍ;Esperanza Macarena Calvete Rial;5183;11
41;2019;0;9;ANDALUCÍA POR SÍ;Rubén Lozano Fernández;5183;12
41;2019;1;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Pablo Emérito Cambronero Piqueras;83575;1
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Virginia Millán Salmerón;83575;2
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Francisco David Rincón López;83575;3
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;José Miguel Vera Piñero;83575;4
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Isabel María González Blanquero;83575;5
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Juan Manuel Curado Sánchez;83575;6
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Remedios Suárez Labrador;83575;7
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Fernando Carrillo Díaz;83575;8
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Elisa María Díaz Salmerón;83575;9
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Moisés Bermudo Gómez;83575;10
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Dolores Noguera Salvatierra;83575;11
41;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Álvaro Jesús Pimentel Siles;83575;12
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Esperanza Gómez Corona;22388;1
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Juan Ignacio Moreno de Acevedo Yagüe;22388;2
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Sacramento Andrés Fernández;22388;3
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Nuria Mesa Muñoz;22388;4
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Nicolás López Torres;22388;5
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Sergio Román Morato;22388;6
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Inmaculada del Pino Fernández;22388;7
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Gonzalo de las Heras Díaz;22388;8
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Eugenia Gil García;22388;9
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Manuel Jesús Machuca González;22388;10
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Rosa María Pérez Hernández;22388;11
41;2019;0;44;MÁS PAÍS-ANDALUCÍA;Alberto Pradilla Tello;22388;12
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Francisco Javier Sanabria Moya;12035;1
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Clara Isabel Márquez Martínez;12035;2
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Francisco Javier Florencio Elías;12035;3
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Elena Romero Sánchez;12035;4
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;José Manuel Perea Fernández;12035;5
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Consolación Martín Pozo;12035;6
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Juan Antonio Baeza Bermúdez;12035;7
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Rocío Fernández Lobo;12035;8
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Jaime Martínez Sánchez-Suárez;12035;9
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María de la Cruz Roa Galdeano;12035;10
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Fernando Ramón Cordobés;12035;11
41;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Esperanza Macarena Romero Méndez;12035;12
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Francisco José Barjas Fernández;1495;1
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Guillermo Augusto Ramos Ruiz;1495;2
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Noelia Rubio Alfaro;1495;3
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Marcos Prado Fernández;1495;4
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Marta Salas Arroyo;1495;5
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Rafael García Berzagay;1495;6
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Ángeles Ortiz Agenjo;1495;7
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Ignacio Rubio Alfaro;1495;8
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Manuel Góngora Canela;1495;9
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Carmen León Sánchez;1495;10
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Manuel Sánchez Morillo;1495;11
41;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Pilar Ariza Ruiz;1495;12
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Norberto Mora Valverde;842;1
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Isabel Santos López;842;2
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Enrique Luzuriaga Martín;842;3
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Ismael Guillén Ortega;842;4
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;María del Carmen Valverde Aguilar;842;5
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Alonso Rey Suárez;842;6
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Benito Ferrera Durán;842;7
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;María Reyes Torres Guerrero;842;8
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Eustaquio Mora González;842;9
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Reyes Rey Torres;842;10
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Sergio Mora Valverde;842;11
41;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Alba Carpintero Santos;842;12
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Francisco Sánchez López;550;1
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Irene García Corbacho;550;2
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Antonio Javier Chamorro Guerrero;550;3
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Blanca de los Ángeles Baena Rodríguez;550;4
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;David Nieves Calo;550;5
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;José Carlos Baena Rodríguez;550;6
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Ana Lioba Sánchez Santana;550;7
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Jorge Martín Pérez;550;8
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Juana Rodríguez Macías;550;9
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Alexis Romero Río;550;10
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Nasai Littarru Sampedro;550;11
41;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Rocío Sosa Sánchez;550;12
41;2019;1;81;UNIDAS PODEMOS;María Márquez Guerrero;153435;1
41;2019;1;81;UNIDAS PODEMOS;Isabel Franco Carmona;153435;2
41;2019;0;81;UNIDAS PODEMOS;Miguel Ángel Bustamante Martín;153435;3
41;2019;0;81;UNIDAS PODEMOS;Ezequiel García Nieto;153435;4
41;2019;0;81;UNIDAS PODEMOS;Raquel Mercedes Gómez Hernández;153435;5
41;2019;0;81;UNIDAS PODEMOS;Marina Segura Gómez;153435;6
41;2019;0;81;UNIDAS PODEMOS;Mario Perea Ruiz;153435;7
41;2019;0;81;UNIDAS PODEMOS;Ana Ángela Jiménez López;153435;8
41;2019;0;81;UNIDAS PODEMOS;José Ruiz Herman;153435;9
41;2019;0;81;UNIDAS PODEMOS;Áticus Méndez Díaz;153435;10
41;2019;0;81;UNIDAS PODEMOS;Tamara Campos Durán;153435;11
41;2019;0;81;UNIDAS PODEMOS;Juan Diego Cala Sánchez;153435;12
41;2019;1;83;PARTIDO POPULAR;María Teresa Jiménez-Becerril Barrio;188166;1
41;2019;1;83;PARTIDO POPULAR;María Soledad Cruz-Guzmán García;188166;2
41;2019;0;83;PARTIDO POPULAR;Ricardo Tarno Blanco;188166;3
41;2019;0;83;PARTIDO POPULAR;María Teresa Astolfi González-Mogena;188166;4
41;2019;0;83;PARTIDO POPULAR;Pedro Ángel González Rodríguez-Albariño;188166;5
41;2019;0;83;PARTIDO POPULAR;Luis Miguel Ruiz Pérez;188166;6
41;2019;0;83;PARTIDO POPULAR;Mercedes Cardona Salguero;188166;7
41;2019;0;83;PARTIDO POPULAR;Rosario de Fátima Alvarez Acal;188166;8
41;2019;0;83;PARTIDO POPULAR;Ricardo Gil-Toresano Riego;188166;9
41;2019;0;83;PARTIDO POPULAR;Manuel Vargas Lobato;188166;10
41;2019;0;83;PARTIDO POPULAR;María Pilar Pasadas González;188166;11
41;2019;0;83;PARTIDO POPULAR;Manuel Bellido Ruiz;188166;12
41;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Jesús Montero Cuadrado;380385;1
41;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Alfonso Rodríguez Gómez de Celis;380385;2
41;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Beatriz Micaela Carrillo de los Reyes;380385;3
41;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Francisco José Salazar Rodríguez;380385;4
41;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Eva Patricia Bueno Campanario;380385;5
41;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Losada Fernández;380385;6
41;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Marta Alonso Lappí;380385;7
41;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Alejandro Moyano Molina;380385;8
41;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Ángeles Sepúlveda García de la Torre;380385;9
41;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Eva María Contreras Cáceres;380385;10
41;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Manuel García Benítez;380385;11
41;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Cristina Arcos LLaneza;380385;12
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Manuel López Martínez;1402;1
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Lidia Medina Suárez;1402;2
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Ana María Ramírez Martínez;1402;3
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Manuel Jesús Martínez López;1402;4
41;2019;0;98;POR UN MUNDO MÁS JUSTO;José Luis García Montero;1402;5
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Rubén Leal García;1402;6
41;2019;0;98;POR UN MUNDO MÁS JUSTO;María Ángeles Carranza Cervetto;1402;7
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Antonio Ramón Ramírez Albarreal;1402;8
41;2019;0;98;POR UN MUNDO MÁS JUSTO;María Isabel Suárez Muñoz;1402;9
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Laura Iris Márquez Domínguez;1402;10
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Elia Álvarez Macías;1402;11
41;2019;0;98;POR UN MUNDO MÁS JUSTO;Pedro Medina Ayuso;1402;12
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Carmen Rocío Gutiérrez Antequera;1456;1
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Ángel Moreno Fernández;1456;2
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Antonio Luis Marín Garzón;1456;3
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Francisca Álvarez Pérez;1456;4
41;2019;0;101;RECORTES CERO-GRUPO VERDE;María del Carmen Lozano Vega;1456;5
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Manuel Moreno Graciano;1456;6
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Calixto Medina Arteaga;1456;7
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Josefa López Vallejo;1456;8
41;2019;0;101;RECORTES CERO-GRUPO VERDE;María Elena Villalba Murillo;1456;9
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Francisco Javier García Caso;1456;10
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Beatriz Pastora Álvarez;1456;11
41;2019;0;101;RECORTES CERO-GRUPO VERDE;Antonio González Calderón;1456;12
41;2019;1;116;VOX;María de los Reyes Romero Vilches;188813;1
41;2019;1;116;VOX;Francisco José Contreras Peláez;188813;2
41;2019;0;116;VOX;Fátima Azmani Ramírez;188813;3
41;2019;0;116;VOX;María Dolores López-Bellido Garrido;188813;4
41;2019;0;116;VOX;Gonzalo María Alba Betere;188813;5
41;2019;0;116;VOX;Javier Navarro Ortiz;188813;6
41;2019;0;116;VOX;Ángel Molini Estrada;188813;7
41;2019;0;116;VOX;María Triguero Piñero;188813;8
41;2019;0;116;VOX;María Camacho Guerra;188813;9
41;2019;0;116;VOX;José Manuel Peláez Izquierdo;188813;10
41;2019;0;116;VOX;Alejandro Llance Rodríguez;188813;11
41;2019;0;116;VOX;Graciela Conforto Sesto;188813;12
42;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Rodrigo García Lesmes;2670;1
42;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Belén Redondo Ortiz;2670;2
42;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Elena Machi Rojo;205;1
42;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Fernando Rodrigo López;205;2
42;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Marina Gómez Gutiérrez;87;1
42;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Andrés Fontán Zarralanga;87;2
42;2019;0;78;UNIDAS PODEMOS;Juan Carlos García Hernández;3517;1
42;2019;0;78;UNIDAS PODEMOS;María Milagros Solano Rodrigo;3517;2
42;2019;1;83;PARTIDO POPULAR;Tomás Cabezón Casas;15247;1
42;2019;0;83;PARTIDO POPULAR;María José Martínez Navas;15247;2
42;2019;0;87;PLATAFORMA DEL PUEBLO SORIANO;José Antonio de Miguel Nieto;1466;1
42;2019;0;87;PLATAFORMA DEL PUEBLO SORIANO;Mª Ascensión Pérez Gómez;1466;2
42;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Javier Antón Cacho;16043;1
42;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Rosa Romero Amaya;16043;2
42;2019;0;98;POR UN MUNDO MÁS JUSTO;Iván de los Mozos Hernando;95;1
42;2019;0;98;POR UN MUNDO MÁS JUSTO;Belén Vallvé Lago;95;2
42;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Manuela Ruíz Martínez;95;1
42;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Pedro Mambrilla Cancho;95;2
42;2019;0;116;VOX;Irene Guadalupe Sánchez Tabernero;6264;1
42;2019;0;116;VOX;Mariano Pascual Ovejero;6264;2
43;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Sergio del Campo Estaún;22814;1
43;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Maria Carme Margalef Vernet;22814;2
43;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Tamara Navarrete Navas;22814;3
43;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Sergio José Lou Mercadé;22814;4
43;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Maria Cecilia Castelló Melich;22814;5
43;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Fernando Pecino Robles;22814;6
43;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Mariona Cuadrada Monteverde;22129;1
43;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Sergi Saladié Gil;22129;2
43;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Jordi Fornós Pelejà;22129;3
43;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Andrea Sánchez Pérez;22129;4
43;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Maria Dolors Terrón Sacristán;22129;5
43;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Ferran Reyes Gomez;22129;6
43;2019;1;28;EN COMÚ PODEM-GUANYEM EL CANVI;Ismael Cortés Gómez;46644;1
43;2019;0;28;EN COMÚ PODEM-GUANYEM EL CANVI;Carolina Burgos Martín;46644;2
43;2019;0;28;EN COMÚ PODEM-GUANYEM EL CANVI;Andreu Agredano Bonet;46644;3
43;2019;0;28;EN COMÚ PODEM-GUANYEM EL CANVI;Rosabel Recio Daga;46644;4
43;2019;0;28;EN COMÚ PODEM-GUANYEM EL CANVI;Francesc Benaiges Oriol;46644;5
43;2019;0;28;EN COMÚ PODEM-GUANYEM EL CANVI;María Carmen Pujadas Ruiz;46644;6
43;2019;1;31;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;Jordi Salvador i Duch;98782;1
43;2019;1;31;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;Norma Pujol i Farré;98782;2
43;2019;0;31;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;Joan Basseda i Domènech;98782;3
43;2019;0;31;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;Irina Gómez i Maturana;98782;4
43;2019;0;31;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;Eladi Galbe i Mauri;98782;5
43;2019;0;31;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;Camí Mendoza i Mercè;98782;6
43;2019;0;40;IZQUIERDA EN POSITIVO;Eduardo Cano Tomás;343;1
43;2019;0;40;IZQUIERDA EN POSITIVO;Júlia Sala Medina;343;2
43;2019;0;40;IZQUIERDA EN POSITIVO;Juan Francisco Caño Miñambres;343;3
43;2019;0;40;IZQUIERDA EN POSITIVO;Carmen Perez Munuera;343;4
43;2019;0;40;IZQUIERDA EN POSITIVO;Evelyn Cadenas Padilla;343;5
43;2019;0;40;IZQUIERDA EN POSITIVO;Argenis Sierra Medina;343;6
43;2019;1;41;JUNTS PER CATALUNYA-JUNTS;Ferran Bel i Accensi;51461;1
43;2019;0;41;JUNTS PER CATALUNYA-JUNTS;Aurora Masip i Treig;51461;2
43;2019;0;41;JUNTS PER CATALUNYA-JUNTS;Montserrat Vilella i Cuadrada;51461;3
43;2019;0;41;JUNTS PER CATALUNYA-JUNTS;Esther Flubacher i Domènech;51461;4
43;2019;0;41;JUNTS PER CATALUNYA-JUNTS;Jordi Marlès i Ribas;51461;5
43;2019;0;41;JUNTS PER CATALUNYA-JUNTS;Marc Vinya i Miralles;51461;6
